TRIAL	163 156 196 167
SITE,	200 156 229 167
2000	234 155 279 165
FIRST	285 155 320 166
UNION	322 155 359 166
FINANCIAL	360 156 423 169
CENTER,	425 158 477 169
200	484 158 513 169
SOUTH	517 156 558 167
BISCAYNE	561 158 618 168
BOULEVARD	125 169 200 179
MIAMI,	206 170 245 178
FLORIDA	251 168 302 181
33131	314 168 366 181
(305)	167 179 212 192
400	214 179 248 192
6	250 180 263 190
06	269 180 298 190
200	103 207 127 217
PARK	129 205 157 216
AVENUE	161 208 198 216
NEWYORK	102 218 156 226
NY	159 218 176 225
10166	181 218 222 226
4193	224 216 261 226
212	106 228 129 236
294-6700	129 228 196 238
400	299 208 327 216
L.	330 208 339 216
STREET	339 208 377 215
N	379 208 392 216
WASHWINGTON	290 218 352 225
DC	359 218 374 226
20005	379 219 420 226
3502	421 218 458 225
202	293 228 316 236
371	316 226 344 236
5700	346 228 383 236
35	480 209 497 216
WEST	500 208 523 216
WACKER	527 208 563 218
CHICAGO.	480 219 522 227
IL	523 219 537 226
30601	545 219 586 227
312-	477 229 509 239
588	507 229 535 239
5800	537 229 568 239
21	663 209 680 217
AVENUE	685 209 722 219
VICTOR	724 209 757 217
HUGO	759 209 787 217
75	667 219 687 227
PARIS,	709 219 738 227
FRANCE	744 219 781 227
33-	663 229 685 237
53	690 230 713 238
64	713 230 733 238
62	734 230 751 238
82	751 229 774 239
Fax	354 256 387 271
Number:	391 256 470 273
305	476 256 507 271
400-	513 256 551 270
6107	554 256 602 273
Kevin	213 286 259 303
Narko	262 289 310 304
10/	213 335 232 348
13/	232 335 255 349
99	255 335 282 349
4162/	620 310 663 324
158	661 311 693 322
Please	326 372 376 387
Deliver	379 372 438 386
as	442 374 460 385
soon	462 373 503 386
Possible	527 370 594 384
To:	596 373 625 386
John	143 430 181 447
Mulderig	185 432 255 449
Gregory	144 458 209 476
Little	209 459 254 476
Philip	311 430 362 450
Morris	363 432 417 449
Philip	312 459 359 479
Morris	363 461 415 476
917	529 432 557 449
-663	557 433 590 447
-5796	592 433 639 447
917-	526 462 562 476
663	559 461 592 476
5979	591 462 637 476
917-	681 432 717 447
663	718 433 750 447
3056	751 433 790 447
PHONE	681 404 741 419
No.	744 405 779 420
Total	316 497 358 511
number	359 499 419 512
of	421 497 440 511
pages	442 499 485 516
including	486 497 558 514
this	563 497 591 511
page:	594 501 635 515
IF	112 679 131 690
YOU	133 677 165 691
DO	168 680 188 691
NOT	192 679 224 692
RECEIVE	228 679 293 693
ALL	294 679 323 692
THE	327 679 359 692
PAGES,	359 680 413 694
PLEASE	415 680 470 691
CALL	474 682 513 692
OUR	517 682 545 692
FAX	550 680 579 691
OPERATOR	583 682 663 692
AS	664 683 681 693
SOON	685 682 726 693
AS	729 682 748 693
POSSIBLE	750 682 822 693
THANK	424 694 480 707
YOU.	481 696 517 707
312-	421 709 453 722
558-	456 709 485 722
5948	486 709 518 722
The	131 821 153 835
information	157 824 224 835
contained	228 821 283 836
in	286 824 301 837
this	305 824 323 835
facsimile	326 824 376 835
message	379 824 425 835
is	429 824 444 834
attorncy	444 824 490 835
privileged	494 824 550 835
and	554 823 576 836
confidential	579 824 645 837
information	649 821 714 835
intended	720 823 770 836
only	771 823 799 836
for	803 821 818 835
the	822 821 844 835
use	108 838 131 846
of	135 837 145 847
the	148 837 167 845
individual	169 837 226 847
or	232 837 245 845
entity	246 835 282 849
named	283 835 322 848
above.	323 837 364 847
If	364 835 375 849
the	379 837 399 848
reader	400 838 437 848
of	438 837 456 847
this	456 835 476 846
message	477 838 527 848
is	527 837 541 845
not	542 838 562 846
the	564 837 583 848
intended	584 837 636 848
recipient,	639 838 689 848
or	692 838 706 848
the	710 838 729 849
employee	732 838 789 849
or	793 838 807 848
agent	811 838 843 849
responsible	108 848 173 859
to	177 849 190 857
deliver	192 849 233 859
it	234 849 245 859
to	250 851 259 858
the	265 848 279 859
intended	286 849 338 859
recipient,	336 849 391 860
you	391 849 419 860
are	420 851 440 862
hereby	442 848 484 861
notified	484 848 531 861
that	531 848 551 861
any	555 852 578 863
dissemination,	579 849 660 862
distribution	667 848 732 862
or	734 849 749 859
copying	753 849 795 860
this	818 851 847 859
communication	111 862 198 872
strictly	214 862 253 873
prohibited.	257 860 322 871
If	133 883 143 893
you	145 884 165 894
have	168 883 196 893
received	200 883 248 893
this	251 883 275 893
communication	274 883 363 894
in	367 881 380 891
error,	381 883 413 894
please	416 883 452 893
immediately	456 883 525 894
notify	527 883 561 896
us	566 884 576 892
by	582 883 596 894
telephone,	598 881 659 894
and	661 883 684 894
return	683 884 718 894
the	722 883 741 893
original	744 883 789 896
message	793 884 843 895
to	111 894 122 907
us	125 898 139 905
at	140 895 153 905
the	155 895 172 905
above	176 895 209 906
address	213 897 255 905
via	259 897 278 905
the	279 895 298 905
U.	299 894 312 905
S.	312 894 327 907
Postal	330 895 366 905
Service.	367 894 412 907
Thank	416 894 453 907
you.	456 897 480 908
Operator	139 920 208 935
Initials:	210 919 270 934

DATE:	125 258 188 278
FROM:	127 309 192 327
TO:	129 359 165 374
ADDRESS:	131 422 233 442
Telephone	645 173 700 181
Telefax	644 182 687 190
Re.:	129 626 175 643
2463	401 154 477 175
2505430204	859 779 916 923
27/94	909 954 936 962
Contract	645 138 714 151
Research	718 138 798 151
INBIFO	644 94 859 139
INBIFO	125 113 187 130
Institut	192 112 246 126
für	246 112 270 126
biologische	274 112 363 129
Forschung	367 112 452 127
GmbH	453 110 510 123
TELEFAX	127 158 206 175
MESSAGE	210 156 299 174
No.:	303 158 342 175
INBIFO	129 194 167 204
bioloische	222 194 279 204
Forschnung	279 193 334 203
GmbH	336 194 374 204
Fuggesstr	376 193 431 204
3-	431 193 444 203
D-	446 193 457 203
51149	457 194 489 204
Cologne	490 194 533 205
28	354 263 380 277
Apr.	385 263 421 277
98	425 263 448 274
Dr.	354 310 380 324
Wolf	383 309 424 323
Reininghaus	429 309 535 326
Dr.	355 360 381 373
Don	387 359 424 373
Leyden,	428 359 503 373
Dept.	354 374 401 389
Scientific	407 374 492 388
Affairs	498 376 559 389
98	645 330 668 343
-04	668 334 697 344
-28	700 334 732 348
12:	746 338 770 352
05	774 341 794 354
OUT	803 345 836 359
Philip	354 423 401 438
Morris	407 422 461 437
Europe	465 423 531 437
Fabriques	354 440 438 453
de	444 440 466 451
Tabac	470 439 526 453
Reunies	529 440 599 454
S.	606 437 623 451
A.	624 437 641 452
CH-	354 471 389 485
2003	391 471 433 485
Neuchatel	437 469 525 483
0041-	444 514 496 529
32-	496 518 522 529
888	522 517 555 531
5776	559 517 602 531
Fax	354 517 387 531
no:	391 517 427 531
Telefax-	681 401 807 428
Original	677 430 814 457
Ablage	677 461 855 500
NUMBER	131 563 216 578
OF	220 563 248 577
FOLLOWING	251 564 367 578
PAGES	372 563 444 578
21	490 563 510 577
TPM/	179 627 226 642
Nocotine	228 628 316 642
ratio	320 627 368 641
For	133 670 169 688
your	172 673 218 688
information!	224 672 340 687
Cologne	732 936 774 946
HRB	775 937 802 945
367	803 936 822 946
Dr.	744 947 758 955
Wolf	761 947 787 955
Reninghaus	787 947 850 957
General	653 946 692 956
Manager	694 947 745 955
Trade	653 937 683 947
Register	685 937 730 947
(0	701 173 712 181
22	714 173 728 181
03)	729 173 748 183
303	750 173 769 180
-1	769 172 779 180
(0	687 182 697 192
22	700 183 713 191
03)	714 183 732 191
303	733 183 751 191
-362	751 183 775 190
-/BVI	655 212 693 222
DLEY	655 226 697 236
FAX	696 225 733 238

DATE	576 273 622 286
PMRM	360 270 404 285
Cigarette	360 500 454 516
dimensions:	463 499 576 515
ference.	359 525 446 536
cc:	149 725 179 736
RSS	198 722 230 735
RDC	199 735 232 747
PHL	202 747 232 760
PRC	199 761 230 773
BMC	199 773 230 784
Records	202 785 271 797
PROJECT	375 183 448 195
INITIATION	456 183 561 196
FORM	566 186 612 198
PROJECT	152 270 224 286
CODE	230 273 276 284
PROJECT	152 309 224 322
NAME	233 310 274 323
PROJECT	152 348 224 364
LEADER	230 349 297 362
WORK	152 385 194 400
REQUESTED	202 385 295 398
BY	301 388 324 400
PROJECT	152 424 221 439
OBJECTIVE	229 425 328 440
OTHER	150 552 202 564
PERSONNEL	208 551 303 566
ASSIGNED	170 564 254 579
April	633 270 685 286
30,	696 270 724 285
1985	736 270 779 283
PALL	360 309 402 322
MALL	412 309 454 324
Regular	461 309 535 322
Menthol	543 307 612 323
J.	358 348 380 363
F.	389 348 410 361
Anders	421 346 484 361
R.	360 386 380 399
S.	389 386 409 398
Sprinkle,	421 384 513 400
III	526 385 553 398
To	360 422 381 438
develop	391 422 464 439
a	469 426 486 435
nonfilter	490 422 585 435
menthol	593 422 666 435
cigarette	677 422 770 435
delivering	360 447 464 464
21-	473 449 503 460
24	505 448 522 460
mg	532 449 555 462
"tar"	562 447 615 460
as	624 449 646 461
a	654 449 666 462
menthol	673 449 746 462
companion	363 473 455 489
to	461 475 488 486
PALL	494 475 538 488
MALL	543 475 585 488
Famous	594 475 657 487
Cigarettes.	665 472 778 489
84	597 499 616 512
x	623 501 640 512
24.9	645 500 688 512
mm	692 500 720 511
circum-	728 500 800 512
E.	360 566 380 578
P.	389 566 414 577
Barbee	421 563 482 576
Approved	511 684 599 697
by	604 687 627 698
Other	199 813 253 824
Personnel	259 810 354 825
Assigned	359 811 448 826
Project	199 797 269 810
Leader	280 798 343 810
ATX02	661 869 717 885
0226607	725 870 812 887
R.	536 738 556 749
S.	562 738 582 749
Sprinkle	597 738 688 749
III	698 738 730 747

Date:	586 7 646 29
on	636 137 664 154
BLEND	8 203 73 220
CASING	182 200 259 218
RECASING	373 201 469 218
Cigarettes	8 281 130 298
Filters	489 277 580 295
Responsibility	492 476 664 498
apping	34 485 110 505
Requirements	10 638 154 656
Reports	12 792 102 809
6030	494 46 546 63
OGS	641 219 686 237
OGS	401 221 442 241
OGS	197 222 243 237
OGS	12 222 57 239
AMF	156 313 200 326
25.	216 341 242 356
0	242 342 268 359
554	216 404 254 418
Ammons	750 510 822 530
Wicker	744 529 826 542
Routh	750 557 810 574
"	772 571 790 588
White	204 514 267 532
Blue	206 529 260 546
White	206 545 269 560
"	227 561 249 574
00093726	831 806 867 902
Maker	44 311 103 325
Length	43 327 116 342
Circumference	43 342 200 357
Weight	41 358 121 373
Paper	44 406 103 421
Labels	46 517 118 532
Closures	44 532 143 545
Cartons	46 563 132 576
Markings	46 577 142 592
Laboratory	46 669 166 684
Other	44 687 107 700
Kind	528 310 578 324
Process	530 342 612 356
Circumference	530 388 686 403
Weight	530 401 605 415
Plasticizer	532 418 664 433
Shipping	532 560 627 574
September	670 10 781 30
21,	790 10 827 28
1976	839 10 893 27
Sample	346 43 422 63
No.	432 45 468 63
Type	252 74 305 94
of	313 75 341 93
Cigarette	351 74 456 95
85	496 74 522 94
mm	530 74 558 92
Filter	568 74 640 95
Batch	337 105 396 125
Size	406 108 459 125
50	494 105 521 122
lbs.	532 106 578 123
Original	8 141 109 161
Request	118 138 198 158
Made	209 138 255 156
By	267 138 293 158
Dr.	329 138 365 155
A.	373 138 400 152
W.	408 135 436 153
Spears	446 137 519 157
September	686 134 792 154
21,	804 137 839 151
1976	853 133 899 151
Sample	8 170 84 190
Specifications	91 172 255 187
Written	265 169 350 189
By	360 170 387 188
W.	433 166 462 184
E.	471 169 498 186
Routh	505 168 569 183
FINAL	595 197 662 214
FLAVOR	670 197 747 212
Additional	776 180 894 195
Spray	902 182 966 197
3.	777 218 803 235
4%	806 219 822 234
PMO	831 218 875 233
in	885 219 908 233
EtoH	913 218 973 235
20	600 309 629 326
mm	640 311 666 326
True	673 309 729 329
plastic	732 306 818 326
rod	826 303 867 323
Rod	530 358 567 371
Length	577 358 650 371
Pressure	528 374 625 388
Drop	634 372 686 389
Plug	530 434 582 449
Wrap	589 436 646 449
Tipping	44 420 129 437
Paper	138 420 201 435
Filter	44 391 116 406
Length	129 387 198 405
Pressure	44 376 139 390
Drop	150 376 198 389
85	159 325 184 342
mm	191 331 222 341
To	130 356 161 373
be	166 358 195 373
det.	202 359 251 373
(803	265 356 314 373
mg	320 359 349 373
tobacco)	360 356 450 371
To	213 373 245 388
be	247 373 278 388
determined	288 370 406 390
20	220 390 242 405
mm	252 390 284 404
30	218 420 241 434
mm	251 420 286 438
Tear	44 547 93 561
rape	107 547 156 562
Sample	172 577 241 591
No.	252 574 292 591
on	302 574 329 591
overwrap	173 591 273 608
Tobacco	530 513 614 528
Blend	625 513 689 527
Filter	530 529 602 542
Production	613 529 736 542
Making	530 543 603 558
&	616 545 629 558
Packing	640 543 722 560
Sample	532 575 602 589
Requisition	616 575 747 588
[Form	545 591 608 606
02:	617 590 648 606
02:	650 590 686 605
06]	686 587 726 603
Brown	750 542 811 559
/Routh	810 542 883 557
3	197 669 214 683
cartons	220 669 305 684
20,	195 686 220 700
000	220 684 267 699
cigts.	279 682 353 699
Smoke	245 744 302 761
Analysis	313 743 409 758
PMO	243 760 283 774
Analysis	290 760 386 780
Laboratory	12 730 134 748
Analysis	141 729 237 747
Written	46 823 132 837
by	138 824 166 839
Original	46 838 145 852
to	156 839 178 852
Copies	48 853 124 867
to	130 855 156 868
Dr.	195 851 231 869
F.	238 853 265 868
J.	277 852 302 870
Schulz	313 852 399 869
Dr.	193 869 231 886
H.	242 867 268 884
J.	274 867 300 881
Minnemeyer	313 867 433 882
P.	193 818 220 839
D.	231 823 254 841
Schickedantz	263 817 410 837
Dr.	195 837 234 851
A.	240 837 267 854
W.	277 837 302 851
Spears	313 837 388 854
Spray	498 672 555 689
50	568 673 591 686
lbs.	604 672 648 687
tobacco	663 672 744 686
with	750 670 801 685
solution	812 669 908 684
of	919 670 942 683
880	498 690 532 700
g	545 690 558 703
(=	572 689 591 702
1.	602 689 612 700
94	616 689 648 700
lbs.)	663 687 716 701
PMC	729 687 766 700
in	780 687 802 700
1175	813 686 860 700
ml	872 687 896 700
of	907 687 934 698
denatured	498 704 602 717
alcohol.	613 703 707 717
This	732 703 779 717
should	790 701 862 715
give	872 703 921 716
3.	498 718 517 732
4%	519 718 546 731
PMO	555 718 593 731
add-	604 719 649 730
on	650 719 672 730
(3.	690 718 717 731
3%	718 718 741 731
PMO	756 719 792 730
contained)	804 718 917 729
assuming	500 733 591 748
88%	604 732 639 747
spraying	652 730 743 748
efficiency.	756 730 887 747
PMO	908 730 943 747
delivery	498 749 591 763
from	602 747 650 761
85	663 749 689 762
mm	695 749 722 762
cigarette	732 749 836 764
smoked	849 747 921 760
to	500 765 526 776
30	532 764 558 778
mm	566 764 591 775
butt	602 764 648 777
should	661 764 730 775
be	744 761 770 775
6.	781 763 790 778
5	794 763 817 776
mg/	824 761 861 776
cig.	862 761 911 776
Special	496 633 582 653
Requirements	589 633 736 653
Manager,	532 961 627 976
H.J. Minnemeyer	566 925 908 972
Research	641 973 735 987

COMPOUND	94 119 157 137
SOURCE:	94 154 146 169
INVESTIGATOR(S)	94 214 188 229
SIGNATURE(S)	95 243 175 258
LORILLARD	513 154 572 169
NO	573 155 595 169
REPORTED:	637 186 701 199
LOT	778 154 800 168
NO.	801 155 828 166
CONCLUSION	97 796 166 810
TA98	675 374 702 384
TA100	515 374 545 384
TA1535	353 373 393 384
TESTED	407 182 447 203
SOLVENT	617 300 669 317
DMSC	704 302 736 317
☑	684 303 702 317
50	361 303 375 314
80	444 304 458 314
100	527 303 550 316
.5	447 332 469 346
.90	645 497 679 515
.96	716 478 750 493
.92	716 500 750 515
.85	716 521 751 538
.88	573 475 609 495
.97	577 500 608 515
.92	576 521 610 538
.92	398 473 435 493
.79	402 499 433 514
.83	402 521 433 538
.97	493 496 529 516
500	174 475 213 490
250	178 500 209 515
125	175 521 215 536
4	175 634 193 647
2	174 656 193 671
.86	330 658 367 672
.30	646 654 680 672
00836244	926 806 949 902
AMES	330 73 390 97
ASSAY	398 71 466 96
FOR	474 71 519 93
MUTAGENICITY	525 71 692 93
2,	184 112 209 130
4-	211 112 232 130
Dihydroxypyridine	234 113 436 131
Lorillard	174 144 282 164
-	291 147 305 160
Organic	314 144 399 164
Chemistry	410 144 513 166
OR61	614 141 664 162
-2	666 142 689 159
DATE	94 183 124 196
RECEIVED	128 186 183 197
9	222 176 239 191
/3	232 176 258 193
/80	259 176 293 193
9	461 173 478 190
/10	480 175 512 195
/80	516 173 552 193
-10	549 172 583 192
/10	583 173 619 193
/80	619 176 655 193
10	783 173 809 191
/10	811 176 839 194
/80	842 177 877 195
H.	222 205 244 222
S.	258 203 281 223
Tong	292 207 338 225
&	349 208 363 222
A.	371 207 394 222
A.	408 209 431 224
Poole	446 207 505 225
NOTEBOOK	680 214 743 231
PAGE	744 216 776 227
BIO7	805 205 853 223
-24	856 207 888 224
TOXICITY	97 300 143 317
(%	143 302 161 315
SURVIVAL)	166 302 220 315
CONCENTRATION	95 327 184 342
1mgimit	188 331 225 342
☐	684 331 698 342
OTHER	708 328 744 342
☐	748 304 765 317
WATER	770 303 810 317
S.	95 372 108 385
TYPHIMURIUM	110 370 185 384
CONTROL	95 406 145 416
AFVERTANTS	147 406 220 417
PER	220 406 246 417
PLATE	94 416 129 427
(0.05	131 416 156 426
ml	157 416 174 427
SOLVENT)	174 416 229 427
(-)	316 388 329 399
9	340 390 351 398
(+)	394 388 407 398
(+)	550 391 561 398
(-)	631 390 643 398
(+)	708 390 721 400
(-)	793 390 806 401
(+)	870 390 882 401
4	304 422 318 436
.67	319 419 354 439
8	381 420 398 434
.00	399 418 436 438
123	456 420 492 437
.00	496 419 526 439
135	538 422 573 436
.33	576 419 610 437
3	631 422 645 437
.33.33	648 422 679 439
16	690 420 712 435
.00	720 422 750 437
1.	318 497 335 514
00	343 497 362 517
COMPOUND	97 454 157 468
(US	157 457 176 468
plate)	175 458 207 468
REVERSION	399 457 459 468
RATE	464 457 491 468
(TEST	506 455 540 469
REVERSANTS/CONTROL	541 457 666 470
REVERTANTS	670 457 737 468
PER	740 458 763 466
PLATE	767 458 802 469
POSTIVE	97 585 141 593
CONTROL	146 585 195 593
(ug	97 594 115 602
plate)	115 595 142 603
2-	97 615 108 623
AMINOANTHHACENE	108 615 211 628
1.	318 633 332 648
20	334 631 362 651
8	385 631 399 646
.63	403 633 437 650
1	465 634 482 648
.39	484 633 521 650
7	552 634 566 648
.26	563 634 600 649
1	634 635 648 650
.80	648 631 680 648
27	703 634 725 649
.69	731 635 762 649
24	704 655 726 673
.13	726 655 762 672
6	550 658 567 672
.07	568 656 600 673
1	469 658 482 673
.24	487 656 519 671
4	386 656 400 671
.75	404 658 441 672
This	211 789 260 802
compound	272 788 365 805
is	375 788 400 803
judged	412 785 479 805
non	489 788 526 803
mutagenic	527 786 645 806
in	657 789 683 806
this	690 786 745 806
test	751 788 797 809
system.	824 791 904 808
Copies	175 832 246 850
to	255 834 287 852
the	296 832 333 847
following:	339 834 459 849
Dr.	479 834 513 848
H.	527 835 550 848
J.	559 832 586 849
Minnemeyer	596 834 717 851
Ms.	479 851 516 868
L.	527 851 553 866
B.	564 853 586 870
Gray	599 851 651 871
FORM	852 947 884 960
(5/80)	896 950 928 960
LORILLARD	95 946 155 959
RESEARCH	157 947 217 957
CENTER	220 947 263 960

Weight	126 306 180 320
Draw	126 331 166 346
Tar	126 358 157 373
Nicotine	123 385 197 399
0	389 475 403 490
5	390 499 403 516
7	390 527 404 544
12	382 566 400 581
23	520 476 543 490
0	532 503 545 517
1	530 529 547 540
0	532 567 546 580
11	657 473 679 487
5	663 500 677 515
4	663 527 677 541
4	667 566 680 579
23	789 472 811 487
1	801 527 818 540
0	801 500 814 510
0	801 564 815 577
Basic	762 406 811 421
Basic	494 411 543 422
Basic	353 412 399 425
80620665	873 828 898 935
Characteristic	112 232 233 249
Tested	240 235 296 248
BETWEEN	365 221 438 235
THE	436 219 472 233
ACTS	472 219 516 232
25	349 240 372 255
%%	381 240 404 253
mm.	408 243 436 254
Butt	448 240 484 255
MADISON	679 219 747 233
25	634 235 655 250
mm.	689 239 712 252
Butt	722 237 762 251
Smoke	109 270 154 283
Analysis	162 267 234 282
Present	322 267 385 282
Sample	394 265 447 280
Mean	463 267 501 278
of	509 267 530 280
Last	538 267 570 280
12	485 278 503 292
Samples	507 278 574 291
Present	590 265 653 280
Sample	661 264 716 281
Mean	730 264 771 277
of	777 264 796 277
Last	806 263 842 277
12	743 275 762 290
Samples	777 277 845 290
1	347 304 362 317
.089	362 304 396 319
0.	358 334 375 345
.34	372 331 395 345
39.	362 356 380 370
.7	380 359 398 372
4	358 385 372 398
.26	372 385 400 396
ction	148 411 202 425
to	208 412 226 425
Litmus	235 411 288 425
1	494 306 503 319
.106	505 304 541 317
0	502 330 512 344
.37	514 328 541 342
35	503 355 520 370
.6	523 355 541 368
3	503 380 514 395
.83	516 383 542 397
1	626 303 636 317
.111	639 303 671 317
0	634 327 646 344
.34	648 328 676 342
37	636 355 653 369
.8	657 355 682 369
3	635 380 648 397
.45	649 383 675 397
Basic	627 408 677 423
1	759 302 769 315
.132	771 299 807 314
0	770 328 779 341
.37	783 328 810 342
31	768 352 787 367
